2021-06-05 01:28:56.747821,93,Mielec,360,3,05:35:54,0,58.5
2021-06-05 01:28:56.762905,94,Konin,516,6,22:11:05,0,38.0
2021-06-05 01:28:56.827189,95,Gdynia,620,6,03:22:31,1,43.969993591308594
2021-06-05 01:28:56.853141,96,Gdynia,360,0,21:51:43,0,46.0
2021-06-05 01:28:56.921701,97,Kutno,516,2,12:55:10,1,49.51337432861328
2021-06-05 01:28:56.994259,98,Police,360,2,09:43:04,1,46.27303695678711
2021-06-05 01:28:57.021720,99,Konin,516,2,00:28:29,0,47.0
2021-06-05 01:28:57.044606,100,Gdynia,620,4,19:26:42,0,36.5
2021-06-05 01:28:57.063000,101,Szczecin,620,4,02:54:14,0,35.0
2021-06-05 01:28:57.133461,102,Konin,620,0,23:10:39,1,70.19307708740234
2021-06-05 01:28:57.153325,103,Radom,516,0,13:44:32,0,56.0
2021-06-05 01:28:57.174431,104,Kutno,516,0,03:46:35,0,50.0
2021-06-05 01:28:57.204739,105,Police,620,5,22:07:14,0,30.0
2021-06-05 01:28:57.274748,106,Szczecin,620,4,21:13:24,1,26.616342544555664
2021-06-05 01:28:57.337851,107,Police,360,3,00:14:48,1,30.986461639404297
2021-06-05 01:28:57.365815,108,Police,516,1,04:42:39,0,27.0
2021-06-05 01:28:57.380734,109,Mielec,620,4,12:05:52,0,58.0
2021-06-05 01:28:57.453535,110,Warszawa,516,5,22:09:35,1,26.025135040283203
2021-06-05 01:28:57.527611,111,Konin,620,5,12:22:35,1,50.30640411376953
2021-06-05 01:28:57.590259,112,Radom,516,2,23:08:58,1,46.09701156616211
2021-06-05 01:28:57.615012,113,Szczecin,360,3,07:47:33,0,35.0
2021-06-05 01:28:57.687553,114,Mielec,620,5,09:02:27,1,78.3606185913086
2021-06-05 01:28:57.759223,115,Warszawa,516,4,14:22:45,1,26.546417236328125
2021-06-05 01:28:57.827313,116,Radom,620,6,15:43:46,1,43.76371383666992
2021-06-05 01:28:57.851715,117,Police,620,0,00:31:51,0,40.5
2021-06-05 01:28:57.918742,118,Police,360,2,09:49:48,1,46.217105865478516
2021-06-05 01:28:57.981529,119,Kutno,360,3,18:36:14,1,46.331729888916016
2021-06-05 01:28:58.000519,120,Radom,360,4,15:37:41,0,57.0
2021-06-05 01:28:58.016480,121,Szczecin,620,6,21:05:17,0,30.5
2021-06-05 01:28:58.087288,122,Konin,360,6,08:45:31,1,52.251182556152344
2021-06-05 01:28:58.112220,123,Police,516,1,04:31:43,0,27.0
2021-06-05 01:28:58.175053,124,Radom,360,6,20:27:08,1,47.91024398803711
2021-06-05 01:28:58.197991,125,Gdynia,360,4,14:14:38,0,40.0
2021-06-05 01:28:58.221949,126,Police,516,3,00:06:34,0,27.5
2021-06-05 01:28:58.290691,127,Warszawa,516,2,00:54:13,1,50.75480651855469
2021-06-05 01:28:58.318773,128,Gdynia,516,5,06:52:11,0,29.5
2021-06-05 01:28:58.348891,129,Police,516,4,06:01:09,0,31.0
2021-06-05 01:28:58.376816,130,Warszawa,516,4,09:24:31,0,46.5
2021-06-05 01:28:58.407932,131,Mielec,516,6,10:19:23,0,51.0
2021-06-05 01:28:58.440636,132,Radom,620,0,07:03:18,0,60.0
2021-06-05 01:28:58.472914,133,Police,620,1,02:52:42,0,30.5
2021-06-05 01:28:58.496698,134,Police,360,0,03:33:47,0,44.0
2021-06-05 01:28:58.571517,135,Mielec,360,2,09:11:15,1,71.59672546386719
2021-06-05 01:28:58.667847,136,Kutno,620,1,20:32:47,1,45.27874755859375
2021-06-05 01:28:58.699837,137,Gdynia,620,2,18:45:01,0,41.5
2021-06-05 01:28:58.781615,138,Warszawa,516,1,01:11:25,1,23.275644302368164
2021-06-05 01:28:58.801791,139,Police,516,5,09:38:01,0,26.5
2021-06-05 01:28:58.862883,140,Kutno,516,2,10:59:27,1,50.21151351928711
2021-06-05 01:28:58.882894,141,Warszawa,620,1,08:51:45,0,46.0
2021-06-05 01:28:58.954443,142,Mielec,360,6,02:11:29,1,75.04293060302734
2021-06-05 01:28:58.987890,143,Gdynia,620,4,01:39:36,0,37.0
2021-06-05 01:28:59.060696,144,Szczecin,620,4,01:58:51,1,29.05759620666504
2021-06-05 01:28:59.128738,145,Warszawa,360,4,16:02:12,1,38.956947326660156
2021-06-05 01:28:59.148750,146,Warszawa,620,6,09:49:06,0,46.0
2021-06-05 01:28:59.179038,147,Radom,360,2,01:58:42,0,62.5
2021-06-05 01:28:59.210990,148,Warszawa,516,0,15:25:16,0,52.5
2021-06-05 01:28:59.287385,149,Gdynia,620,4,15:05:26,1,45.96445083618164
2021-06-05 01:28:59.320281,150,Konin,620,3,08:03:09,0,41.5
2021-06-05 01:28:59.401870,151,Mielec,620,0,08:26:59,1,75.77579498291016
2021-06-05 01:28:59.438178,152,Szczecin,516,6,08:04:56,0,27.0
2021-06-05 01:28:59.520701,153,Warszawa,360,5,20:41:16,1,39.15278625488281
2021-06-05 01:28:59.591511,154,Szczecin,516,2,01:12:09,1,47.83554458618164
2021-06-05 01:28:59.613320,155,Radom,516,1,21:19:29,0,46.0
2021-06-05 01:28:59.690021,156,Radom,620,4,05:24:46,1,49.77958297729492
2021-06-05 01:28:59.766638,157,Konin,620,4,08:26:56,1,53.37483596801758
2021-06-05 01:28:59.785590,158,Kutno,516,2,00:01:03,0,49.0
2021-06-05 01:28:59.856280,159,Police,360,1,05:03:50,1,29.53832244873047
2021-06-05 01:28:59.935679,160,Radom,360,2,03:28:14,1,55.00751495361328
2021-06-05 01:28:59.965613,161,Police,620,0,12:15:28,0,40.0
2021-06-05 01:29:00.003246,162,Warszawa,516,2,19:57:08,0,51.5
2021-06-05 01:29:00.065087,163,Police,360,6,08:45:09,1,29.20702362060547
2021-06-05 01:29:00.130001,164,Radom,360,5,02:00:18,1,44.647953033447266
2021-06-05 01:29:00.196909,165,Radom,516,1,20:51:58,1,31.078269958496094
2021-06-05 01:29:00.219000,166,Gdynia,516,3,03:57:43,0,30.0
2021-06-05 01:29:00.289095,167,Mielec,360,3,16:24:56,1,67.96867370605469
2021-06-05 01:29:00.322378,168,Szczecin,516,4,19:17:26,0,31.0
2021-06-05 01:29:00.355564,169,Radom,620,4,12:47:29,0,53.5
2021-06-05 01:29:00.380500,170,Konin,360,6,18:01:22,0,45.0
2021-06-05 01:29:00.403436,171,Szczecin,516,5,05:08:24,0,27.5
2021-06-05 01:29:00.474247,172,Radom,516,1,12:32:16,1,29.675586700439453
2021-06-05 01:29:00.495620,173,Police,516,3,06:01:23,0,27.5
2021-06-05 01:29:00.566961,174,Radom,516,4,06:01:45,1,35.72073745727539
2021-06-05 01:29:00.587455,175,Gdynia,516,0,17:08:21,0,39.0
2021-06-05 01:29:00.621156,176,Police,516,5,06:25:48,0,27.0
2021-06-05 01:29:00.647943,177,Radom,360,1,10:08:24,0,53.0
2021-06-05 01:29:00.720478,178,Gdynia,516,6,07:03:46,1,42.172821044921875
2021-06-05 01:29:00.756753,179,Mielec,620,0,11:59:24,0,64.5
2021-06-05 01:29:00.838606,180,Szczecin,516,3,04:38:52,1,30.44172477722168
2021-06-05 01:29:00.920495,181,Warszawa,620,0,01:50:02,1,54.44511413574219
2021-06-05 01:29:00.956183,182,Kutno,516,6,06:32:58,0,40.0
2021-06-05 01:29:00.991649,183,Kutno,360,5,16:30:39,0,46.5
2021-06-05 01:29:01.081290,184,Mielec,360,2,05:02:31,1,72.00603485107422
2021-06-05 01:29:01.156723,185,Konin,620,5,22:26:45,1,49.74728012084961
2021-06-05 01:29:01.237377,186,Police,620,3,09:13:33,1,27.94861602783203
2021-06-05 01:29:01.274159,187,Police,620,6,15:00:53,0,30.0
2021-06-05 01:29:01.307887,188,Police,620,1,23:33:22,0,30.0
2021-06-05 01:29:01.383248,189,Radom,620,4,11:32:17,1,47.87967300415039
2021-06-05 01:29:01.465354,190,Gdynia,516,6,11:25:16,1,41.933624267578125
2021-06-05 01:29:01.505657,191,Warszawa,620,3,09:45:58,0,46.5
2021-06-05 01:29:01.542537,192,Police,516,3,02:00:20,0,27.5
2021-06-05 01:29:01.575606,193,Konin,360,5,09:16:18,0,44.5
2021-06-05 01:29:01.661862,194,Radom,516,6,19:54:09,1,32.848506927490234
2021-06-05 01:29:01.683354,195,Konin,620,4,04:42:36,0,45.5
2021-06-05 01:29:01.717948,196,Police,516,2,04:20:57,0,36.0
2021-06-05 01:29:01.796295,197,Police,360,5,12:33:02,1,28.210390090942383
2021-06-05 01:29:01.819221,198,Szczecin,516,6,14:52:35,0,27.0
2021-06-05 01:29:01.895761,199,Kutno,620,0,19:52:18,1,65.67829895019531
2021-06-05 01:29:01.919374,200,Szczecin,360,5,02:42:55,0,34.5
2021-06-05 01:29:01.996934,201,Police,620,4,04:34:03,1,28.6778564453125
2021-06-05 01:29:02.071755,202,Konin,360,5,19:59:24,1,56.10545349121094
2021-06-05 01:29:02.107541,203,Police,360,4,11:46:06,0,37.5
2021-06-05 01:29:02.141629,204,Warszawa,516,4,01:25:30,0,47.0
2021-06-05 01:29:02.228796,205,Police,620,4,20:40:05,1,26.725770950317383
2021-06-05 01:29:02.257117,206,Konin,516,0,22:09:44,0,48.0
2021-06-05 01:29:02.338233,207,Kutno,360,4,05:52:16,1,48.87228012084961
2021-06-05 01:29:02.422337,208,Warszawa,620,6,10:51:04,1,39.104331970214844
2021-06-05 01:29:02.457290,209,Warszawa,620,3,22:08:25,0,46.5
2021-06-05 01:29:02.502231,210,Konin,516,3,13:24:06,0,38.0
2021-06-05 01:29:02.581312,211,Police,360,6,20:04:35,1,30.949817657470703
2021-06-05 01:29:02.622853,212,Konin,620,5,01:29:46,0,41.5
2021-06-05 01:29:02.712009,213,Szczecin,360,0,12:38:21,1,33.79523468017578
2021-06-05 01:29:02.740968,214,Gdynia,516,3,20:27:54,0,29.5
2021-06-05 01:29:02.825200,215,Konin,620,1,16:19:28,1,48.717628479003906
2021-06-05 01:29:02.856076,216,Konin,620,2,23:36:33,0,50.0
2021-06-05 01:29:02.940072,217,Police,516,0,15:03:52,1,31.242280960083008
2021-06-05 01:29:03.021762,218,Radom,516,3,14:54:05,1,31.278301239013672
2021-06-05 01:29:03.109345,219,Gdynia,620,4,02:20:20,1,45.96584701538086
2021-06-05 01:29:03.183526,220,Police,516,0,23:17:47,1,31.765043258666992
2021-06-05 01:29:03.215557,221,Mielec,620,0,16:05:15,0,64.5
2021-06-05 01:29:03.290455,222,Szczecin,360,0,06:29:49,1,32.565032958984375
2021-06-05 01:29:03.321667,223,Warszawa,620,6,15:22:00,0,46.0
2021-06-05 01:29:03.351587,224,Warszawa,516,2,16:28:47,0,51.5
2021-06-05 01:29:03.612320,225,Szczecin,516,6,10:24:22,1,27.305198669433594
2021-06-05 01:29:03.686274,226,Warszawa,360,0,02:41:45,1,49.80803680419922
2021-06-05 01:29:03.766854,227,Warszawa,360,0,03:34:11,1,49.992679595947266
2021-06-05 01:29:03.804518,228,Szczecin,620,0,06:50:31,0,41.0
2021-06-05 01:29:03.898008,229,Szczecin,360,1,14:31:51,1,29.827795028686523
2021-06-05 01:29:03.983835,230,Police,620,0,07:17:22,1,28.403501510620117
2021-06-05 01:29:04.064455,231,Mielec,360,4,03:20:32,1,91.17941284179688
2021-06-05 01:29:04.151368,232,Radom,516,5,09:31:53,1,30.407451629638672
2021-06-05 01:29:04.191879,233,Gdynia,516,1,13:23:05,0,29.0
2021-06-05 01:29:04.235998,234,Szczecin,516,1,03:59:05,0,27.5
2021-06-05 01:29:04.324941,235,Warszawa,516,2,14:21:21,1,43.430904388427734
2021-06-05 01:29:04.354802,236,Warszawa,516,6,09:12:40,0,42.5
2021-06-05 01:29:04.399288,237,Gdynia,360,2,05:22:55,0,45.5
2021-06-05 01:29:04.435775,238,Radom,360,5,22:19:21,0,53.0
2021-06-05 01:29:04.518177,239,Radom,516,3,00:00:36,1,34.34682846069336
2021-06-05 01:29:04.617428,240,Szczecin,516,5,16:04:06,1,26.012426376342773
2021-06-05 01:29:04.699484,241,Szczecin,360,1,07:02:20,1,29.412376403808594
2021-06-05 01:29:04.783490,242,Konin,620,2,22:38:33,1,49.08966064453125
2021-06-05 01:29:04.868446,243,Gdynia,360,3,04:13:40,1,48.33339309692383
2021-06-05 01:29:04.906451,244,Warszawa,516,3,08:26:20,0,43.0
2021-06-05 01:29:04.991796,245,Szczecin,620,4,20:19:16,1,26.647981643676758
2021-06-05 01:29:05.066469,246,Radom,516,3,01:07:16,1,33.870506286621094
2021-06-05 01:29:05.105876,247,Szczecin,516,1,18:19:55,0,27.0
2021-06-05 01:29:05.193491,248,Szczecin,516,5,17:43:36,1,26.011404037475586
2021-06-05 01:29:05.271255,249,Police,360,0,02:43:06,1,31.95279884338379
2021-06-05 01:29:05.357662,250,Radom,516,5,02:11:11,1,31.623979568481445
2021-06-05 01:29:05.432950,251,Warszawa,516,6,12:21:19,1,24.57568359375
2021-06-05 01:29:05.523076,252,Warszawa,516,1,01:32:03,1,23.246135711669922
2021-06-05 01:29:05.556561,253,Szczecin,360,6,15:47:30,0,34.0
2021-06-05 01:29:05.600092,254,Radom,516,4,22:04:03,0,50.0
2021-06-05 01:29:05.681548,255,Konin,516,4,23:31:19,1,62.842796325683594
2021-06-05 01:29:05.764614,256,Warszawa,516,4,19:23:21,1,27.380056381225586
2021-06-05 01:29:05.804452,257,Radom,516,5,04:17:53,0,46.5
2021-06-05 01:29:05.849429,258,Szczecin,360,5,13:40:43,0,34.0
2021-06-05 01:29:05.886469,259,Radom,360,4,13:08:36,0,57.0
2021-06-05 01:29:05.933314,260,Kutno,620,2,08:25:05,0,52.0
2021-06-05 01:29:06.018668,261,Gdynia,620,0,02:05:07,1,61.8609619140625
2021-06-05 01:29:06.101410,262,Police,516,3,22:31:28,1,28.23574447631836
2021-06-05 01:29:06.188074,263,Warszawa,516,4,11:05:52,1,26.192535400390625
2021-06-05 01:29:06.266010,264,Gdynia,360,2,23:03:59,1,50.03023147583008
2021-06-05 01:29:06.305501,265,Radom,360,3,11:25:49,0,53.5
2021-06-05 01:29:06.345391,266,Kutno,516,2,09:48:46,0,48.5
2021-06-05 01:29:06.387107,267,Gdynia,516,1,17:18:53,0,29.0
2021-06-05 01:29:06.432543,268,Police,620,4,12:30:37,0,34.0
2021-06-05 01:29:06.518104,269,Warszawa,620,0,06:00:21,1,55.676395416259766
2021-06-05 01:29:06.602416,270,Szczecin,516,6,22:06:03,1,27.384082794189453
2021-06-05 01:29:06.694010,271,Gdynia,360,1,16:45:51,1,54.08216857910156
2021-06-05 01:29:06.746990,272,Gdynia,360,3,15:12:15,0,36.5
2021-06-05 01:29:06.782498,273,Kutno,360,4,08:37:13,0,50.5
2021-06-05 01:29:06.863740,274,Konin,516,0,09:08:50,1,67.20314025878906
2021-06-05 01:29:06.905680,275,Radom,516,2,20:54:22,0,55.0
2021-06-05 01:29:06.993506,276,Police,516,6,07:28:37,1,27.69207191467285
2021-06-05 01:29:07.083060,277,Szczecin,516,4,18:30:33,1,28.326683044433594
2021-06-05 01:29:07.129757,278,Gdynia,620,6,07:21:38,0,33.0
2021-06-05 01:29:07.213889,279,Warszawa,360,0,14:58:21,1,52.670997619628906
2021-06-05 01:29:07.302552,280,Szczecin,620,0,18:02:34,1,30.529495239257812
2021-06-05 01:29:07.346154,281,Police,360,5,16:46:46,0,33.5
2021-06-05 01:29:07.432125,282,Police,360,6,01:33:01,1,28.413381576538086
2021-06-05 01:29:07.515770,283,Mielec,620,3,21:52:23,1,66.90714263916016
2021-06-05 01:29:07.602168,284,Radom,620,2,04:45:18,1,58.22708511352539
2021-06-05 01:29:07.644788,285,Konin,620,5,23:44:54,0,41.0
2021-06-05 01:29:07.720832,286,Police,516,6,21:15:08,1,27.41252326965332
2021-06-05 01:29:07.755369,287,Warszawa,516,6,13:20:11,0,42.5
2021-06-05 01:29:07.850753,288,Radom,360,4,06:41:24,1,51.80261993408203
2021-06-05 01:29:07.893864,289,Police,620,4,10:06:51,0,34.0
2021-06-05 01:29:07.936085,290,Warszawa,360,1,10:41:58,0,49.5
2021-06-05 01:29:07.992204,291,Mielec,620,2,20:30:50,0,63.0
2021-06-05 01:29:08.031814,292,Warszawa,516,3,22:52:14,0,43.0
2021-06-05 01:29:08.120025,293,Police,620,4,14:08:54,1,27.175275802612305
2021-06-05 01:29:08.198514,294,Mielec,516,3,14:07:58,1,77.28459167480469
2021-06-05 01:29:08.248474,295,Gdynia,516,2,02:34:25,0,38.5
2021-06-05 01:29:08.329135,296,Police,516,0,07:52:18,1,30.86453628540039
2021-06-05 01:29:08.376827,297,Gdynia,360,0,03:06:52,0,46.5
2021-06-05 01:29:08.425217,298,Police,620,1,06:56:31,0,30.5
2021-06-05 01:29:08.510758,299,Police,516,2,00:07:35,1,48.615577697753906
2021-06-05 01:29:08.603838,300,Gdynia,620,6,19:51:00,1,43.354530334472656
2021-06-05 01:29:08.636760,301,Szczecin,516,3,20:16:51,0,27.5
2021-06-05 01:29:08.686057,302,Szczecin,360,6,07:56:42,0,34.5
2021-06-05 01:29:08.783314,303,Szczecin,516,5,23:44:40,1,26.22178077697754
2021-06-05 01:29:08.830476,304,Szczecin,620,3,19:33:09,0,31.0
2021-06-05 01:29:08.869499,305,Szczecin,360,3,02:37:39,0,35.0
2021-06-05 01:29:08.957267,306,Warszawa,620,6,21:38:05,1,38.825286865234375
2021-06-05 01:29:09.037235,307,Warszawa,516,5,21:09:01,1,25.722715377807617
2021-06-05 01:29:09.117325,308,Szczecin,516,1,03:08:26,1,27.836410522460938
2021-06-05 01:29:09.160690,309,Kutno,516,1,15:27:49,0,39.5
2021-06-05 01:29:09.206806,310,Warszawa,620,3,17:08:59,0,46.5
2021-06-05 01:29:09.257709,311,Szczecin,620,2,02:06:26,0,40.0
2021-06-05 01:29:09.305658,312,Konin,360,4,02:38:50,0,49.0
2021-06-05 01:29:09.399000,313,Radom,620,4,20:50:37,1,45.98383712768555
2021-06-05 01:29:09.490683,314,Szczecin,516,4,00:43:43,1,30.61616325378418
2021-06-05 01:29:09.523063,315,Konin,516,3,09:42:25,0,38.0
2021-06-05 01:29:09.617506,316,Szczecin,360,2,06:12:19,1,48.095428466796875
2021-06-05 01:29:09.662983,317,Konin,620,4,19:10:11,0,45.0
2021-06-05 01:29:09.706847,318,Police,360,0,13:33:06,0,43.5
2021-06-05 01:29:09.798027,319,Warszawa,360,3,12:18:00,1,37.572120666503906
2021-06-05 01:29:09.842628,320,Szczecin,516,1,13:39:01,0,27.0
2021-06-05 01:29:09.930705,321,Gdynia,360,3,01:36:54,1,48.55935287475586
2021-06-05 01:29:10.023840,322,Police,620,1,11:00:39,1,25.5843563079834
2021-06-05 01:29:10.121703,323,Szczecin,620,5,08:58:31,1,23.96970558166504
2021-06-05 01:29:10.161358,324,Warszawa,620,6,00:26:22,0,46.5
2021-06-05 01:29:10.202329,325,Konin,360,3,10:14:49,0,45.0
2021-06-05 01:29:10.248673,326,Police,620,6,16:21:19,0,30.0
2021-06-05 01:29:10.339701,327,Szczecin,516,4,13:21:14,1,28.59819221496582
2021-06-05 01:29:10.439908,328,Konin,516,3,12:32:45,1,54.19387435913086
2021-06-05 01:29:10.536352,329,Kutno,620,1,09:39:22,1,44.12630081176758
