814,1
815,1
816,0
817,1
818,0
819,0
820,0
821,0
822,1
823,1
824,0
825,1
826,1
827,1
828,1
829,0
830,1
831,1
832,0
833,1
834,0
835,0
836,1
837,0
838,1
839,1
840,1
841,0
842,0
843,0
844,1
845,0
846,0
847,0
848,1
849,0
850,0
851,1
852,1
853,1
854,0
855,0
856,0
857,1
858,0
859,1
860,1
861,0
862,1
863,1
864,1
865,0
866,0
867,1
868,1
869,1
870,1
871,1
872,1
873,1
874,0
875,0
876,0
877,0
878,0
879,0
880,0
881,0
882,0
883,0
884,0
885,0
886,1
887,1
888,0
889,0
890,1
891,0
892,1
893,1
894,0
895,0
896,0
897,0
898,1
899,0
900,0
901,0
902,1
903,1
904,0
905,1
906,1
907,0
908,1
909,0
910,1
911,1
912,0
913,0
914,1
915,1
916,0
917,1
918,1
919,0
920,0
921,0
922,1
923,0
924,0
925,0
926,1
927,0
928,0
929,0
930,1
931,1
932,0
933,1
934,0
935,0
936,0
937,0
938,1
939,0
940,1
941,1
942,1
943,1
944,0
945,0
946,0
947,0
948,1
949,0
950,1
951,1
952,1
953,1
954,1
955,0
956,0
957,0
958,0
959,0
960,1
961,1
962,1
963,0
964,1
965,0
966,0
967,0
968,1
969,1
970,0
971,0
972,0
973,0
974,1
975,1
976,1
977,0
978,0
979,0
980,0
981,1
982,1
983,0
984,0
985,0
986,1
987,1
988,1
989,1
990,1
991,0
992,1
993,1
994,1
995,0
996,1
997,1
998,0
999,0
1000,1
1001,1
1002,1
1003,1
1004,0
1005,0
1006,0
1007,0
1008,0
1009,1
1010,0
1011,0
1012,1
1013,0
1014,0
1015,1
1016,1
1017,1
1018,0
1019,0
1020,1
1021,1
1022,0
1023,1
1024,1
1025,1
1026,0
1027,1
1028,1
1029,1
1030,0
1031,1
1032,0
1033,0
1034,0
1035,1
1036,1
1037,0
1038,1
1039,1
1040,1
1041,1
1042,1
1043,0
1044,1
1045,1
1046,1
1047,1
1048,1
1049,0
1050,1
1051,1
1052,0
1053,1
1054,1
1055,1
1056,1
1057,0
1058,1
1059,1
1060,0
1061,1
1062,0
1063,0
1064,1
1065,0
1066,0
1067,0
1068,0
1069,0
1070,1
1071,0
1072,0
1073,1
1074,0
1075,0
1076,1
1077,1
1078,0
1079,1
1080,1
1081,0
1082,0
1083,0
1084,0
1085,0
1086,1
1087,1
1088,1
1089,0
1090,0
1091,1
1092,1
1093,1
1094,1
1095,1
1096,0
1097,1
1098,1
1099,0
1100,1
1101,0
1102,0
1103,0
1104,1
1105,0
1106,1
1107,0
1108,0
1109,0
1110,0
1111,0
1112,0
1113,0
1114,1
1115,1
1116,0
1117,0
1118,0
1119,1
1120,0
1121,0
1122,1
1123,1
1124,1
1125,0
1126,0
1127,1
1128,1
1129,0
1130,0
1131,0
1132,0
1133,0
1134,0
1135,0
1136,0
1137,1
1138,1
1139,1
1140,0
1141,1
1142,1
1143,0
1144,0
1145,0
1146,1
1147,1
1148,1
1149,0
1150,1
1151,1
1152,1
1153,0
1154,1
1155,0
1156,1
1157,1
1158,0
1159,1
1160,0
1161,0
1162,1
1163,0
1164,1
1165,1
1166,1
1167,0
1168,1
1169,1
1170,0
1171,1
1172,1
1173,1
1174,0
1175,1
1176,0
1177,0
1178,1
1179,0
1180,0
1181,0
1182,0
1183,0
1184,1
1185,0
1186,1
1187,0
1188,1
1189,0
1190,0
1191,1
1192,0
1193,0
1194,0
1195,1
1196,1
1197,1
1198,0
1199,1
1200,0
1201,0
1202,0
1203,1
1204,1
1205,1
1206,0
1207,1
1208,1
1209,1
1210,0
1211,1
1212,0
1213,0
1214,0
1215,0
1216,0
1217,0
1218,0
1219,1
1220,0
1221,0
1222,0
1223,0
1224,1
1225,0
1226,1
1227,1
1228,0
1229,1
1230,0
1231,0
1232,0
1233,0
1234,0
1235,0
1236,0
1237,0
1238,0
1239,1
1240,0
1241,0
1242,1
1243,0
1244,1
1245,1
1246,1
1247,1
1248,0
1249,0
1250,0
1251,0
1252,1
1253,1
1254,0
1255,1
1256,1
1257,0
1258,0
1259,0
1260,1
1261,1
1262,0
1263,0
1264,0
1265,1
1266,1
1267,0
1268,1
1269,1
1270,0
1271,1
1272,1
1273,1
1274,1
1275,1
1276,0
1277,1
1278,1
1279,1
1280,0
1281,0
1282,1
1283,1
1284,0
1285,0
1286,1
1287,0
1288,0
1289,0
1290,1
1291,1
1292,0
1293,1
1294,0
1295,1
1296,0
1297,0
1298,1
1299,1
1300,1
1301,0
1302,1
1303,0
1304,1
1305,0
1306,1
1307,1
1308,1
1309,0
1310,0
1311,0
1312,1
1313,0
1314,0
1315,1
1316,1
1317,1
1318,1
1319,0
1320,0
1321,1
1322,1
1323,1
1324,1
1325,0
1326,0
1327,1
1328,1
1329,0
1330,0
1331,0
1332,0
1333,0
1334,0
1335,0
1336,1
1337,0
1338,0
1339,1
1340,0
1341,0
1342,1
1343,0
1344,1
1345,1
1346,1
1347,0
1348,0
1349,0
1350,0
1351,1
1352,1
1353,0
1354,1
1355,1
1356,1
1357,0
1358,0
1359,0
1360,1
1361,1
1362,0
1363,1
1364,1
1365,0
1366,0
1367,1
1368,0
1369,0
1370,0
1371,1
1372,0
1373,1
1374,0
1375,1
1376,0
1377,1
1378,0
1379,0
1380,1
1381,0
1382,0
1383,1
1384,0
1385,1
1386,1
1387,1
1388,0
1389,1
1390,0
1391,1
1392,0
1393,1
1394,0
1395,0
1396,0
1397,0
1398,0
1399,1
1400,0
1401,1
1402,1
1403,1
1404,0
1405,0
1406,1
1407,1
1408,0
1409,0
1410,0
1411,1
1412,1
1413,1
1414,0
1415,0
1416,0
1417,1
1418,1
1419,1
1420,0
1421,1
1422,1
1423,0
1424,1
1425,0
1426,0
1427,0
1428,0
1429,1
1430,1
1431,1
1432,0
1433,1
1434,0
1435,1
1436,0
1437,1
1438,1
1439,1
1440,1
1441,0
1442,0
1443,1
1444,0
1445,1
1446,0
1447,1
1448,1
1449,0
1450,1
1451,0
1452,0
1453,1
1454,1
1455,0
1456,0
1457,0
